discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,country_name,country_code,country_3_letter_code,index_code
Shooting,tokyo-2020,Trap Men,Men,BRONZE,Athlete,united kingdom,GB,GBR,Shootingtokyo-2020MenBRONZEGreat Britain
Shooting,tokyo-2020,Skeet women,Women,SILVER,Athlete,italy,IT,ITA,Shootingtokyo-2020WomenSILVERItaly
Shooting,tokyo-2020,Skeet women,Women,BRONZE,Athlete,china,CN,CHN,Shootingtokyo-2020WomenBRONZEPeople's Republic of China
Shooting,tokyo-2020,Skeet women,Women,GOLD,Athlete,united states,US,USA,Shootingtokyo-2020WomenGOLDUnited States of America
Shooting,tokyo-2020,Trap women,Women,BRONZE,Athlete,san marino,SM,SMR,Shootingtokyo-2020WomenBRONZESan Marino
Shooting,tokyo-2020,Trap women,Women,GOLD,Athlete,slovakia,SK,SVK,Shootingtokyo-2020WomenGOLDSlovakia
Shooting,tokyo-2020,Trap women,Women,SILVER,Athlete,united states,US,USA,Shootingtokyo-2020WomenSILVERUnited States of America
Shooting,tokyo-2020,10m Air Pistol women,Women,GOLD,Athlete,taipei,ROC,ROC,Shootingtokyo-2020WomenGOLDROC
Shooting,tokyo-2020,10m Air Pistol women,Women,SILVER,Athlete,bulgaria,BG,BUL,Shootingtokyo-2020WomenSILVERBulgaria
Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,GOLD,GameTeam,china,CN,CHN,Shootingtokyo-2020MixedGOLDPeople's Republic of China
Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,SILVER,GameTeam,united states,US,USA,Shootingtokyo-2020MixedSILVERUnited States of America
Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,BRONZE,GameTeam,taipei,ROC,ROC,Shootingtokyo-2020MixedBRONZEROC
Shooting,tokyo-2020,25m Pistol Women,Women,SILVER,Athlete,south korea,KR,KOR,Shootingtokyo-2020WomenSILVERRepublic of Korea
Shooting,tokyo-2020,10m Air Pistol Men,Men,SILVER,Athlete,serbia,RS,SRB,Shootingtokyo-2020MenSILVERSerbia
Shooting,tokyo-2020,10m Air Pistol Men,Men,GOLD,Athlete,iran,IR,IRI,Shootingtokyo-2020MenGOLDIslamic Republic of Iran
Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,SILVER,GameTeam,taipei,ROC,ROC,Shootingtokyo-2020MixedSILVERROC
Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,BRONZE,GameTeam,ukraine,UA,UKR,Shootingtokyo-2020MixedBRONZEUkraine
Shooting,tokyo-2020,Skeet Men,Men,BRONZE,Athlete,kuwait,KW,KUW,Shootingtokyo-2020MenBRONZEKuwait
Shooting,tokyo-2020,Skeet Men,Men,SILVER,Athlete,denmark,DK,DEN,Shootingtokyo-2020MenSILVERDenmark
Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,GOLD,GameTeam,china,CN,CHN,Divingtokyo-2020MenGOLDPeople's Republic of China
Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,SILVER,GameTeam,united states,US,USA,Divingtokyo-2020MenSILVERUnited States of America
Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,BRONZE,GameTeam,germany,DE,GER,Divingtokyo-2020MenBRONZEGermany
Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,GOLD,GameTeam,china,CN,CHN,Divingtokyo-2020WomenGOLDPeople's Republic of China
Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,SILVER,GameTeam,canada,CA,CAN,Divingtokyo-2020WomenSILVERCanada
Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,BRONZE,GameTeam,germany,DE,GER,Divingtokyo-2020WomenBRONZEGermany
Diving,tokyo-2020,Men's Synchronised 10m Platform,Men,GOLD,GameTeam,united kingdom,GB,GBR,Divingtokyo-2020MenGOLDGreat Britain
Diving,tokyo-2020,Men's Synchronised 10m Platform,Men,SILVER,GameTeam,china,CN,CHN,Divingtokyo-2020MenSILVERPeople's Republic of China
Diving,tokyo-2020,Men's Synchronised 10m Platform,Men,BRONZE,GameTeam,taipei,ROC,ROC,Divingtokyo-2020MenBRONZEROC
Diving,tokyo-2020,Men's 3m Springboard,Men,BRONZE,Athlete,united kingdom,GB,GBR,Divingtokyo-2020MenBRONZEGreat Britain
Diving,tokyo-2020,Women's Synchronised 10m Platform,Women,SILVER,GameTeam,united states,US,USA,Divingtokyo-2020WomenSILVERUnited States of America
Diving,tokyo-2020,Women's Synchronised 10m Platform,Women,BRONZE,GameTeam,mexico,MX,MEX,Divingtokyo-2020WomenBRONZEMexico
Diving,tokyo-2020,Women's 10m Platform,Women,SILVER,Athlete,china,CN,CHN,Divingtokyo-2020WomenSILVERPeople's Republic of China
Diving,tokyo-2020,Women's 10m Platform,Women,BRONZE,Athlete,australia,AU,AUS,Divingtokyo-2020WomenBRONZEAustralia
Diving,tokyo-2020,Women's 3m Springboard,Women,BRONZE,Athlete,united states,US,USA,Divingtokyo-2020WomenBRONZEUnited States of America
Canoe Sprint,tokyo-2020,Women's Canoe Single 200m,Women,SILVER,Athlete,canada,CA,CAN,Canoe Sprinttokyo-2020WomenSILVERCanada
Canoe Sprint,tokyo-2020,Women's Canoe Single 200m,Women,BRONZE,Athlete,ukraine,UA,UKR,Canoe Sprinttokyo-2020WomenBRONZEUkraine
Canoe Sprint,tokyo-2020,Women's Canoe Single 200m,Women,GOLD,Athlete,united states,US,USA,Canoe Sprinttokyo-2020WomenGOLDUnited States of America
Canoe Sprint,tokyo-2020,Men's Canoe Double 1000m,Men,GOLD,GameTeam,cuba,CU,CUB,Canoe Sprinttokyo-2020MenGOLDCuba
Canoe Sprint,tokyo-2020,Men's Canoe Double 1000m,Men,SILVER,GameTeam,china,CN,CHN,Canoe Sprinttokyo-2020MenSILVERPeople's Republic of China
Canoe Sprint,tokyo-2020,Men's Canoe Double 1000m,Men,BRONZE,GameTeam,germany,DE,GER,Canoe Sprinttokyo-2020MenBRONZEGermany
Canoe Sprint,tokyo-2020,Men's Kayak Four 500m,Men,GOLD,GameTeam,germany,DE,GER,Canoe Sprinttokyo-2020MenGOLDGermany
Canoe Sprint,tokyo-2020,Men's Kayak Four 500m,Men,SILVER,GameTeam,spain,ES,ESP,Canoe Sprinttokyo-2020MenSILVERSpain
Canoe Sprint,tokyo-2020,Men's Kayak Four 500m,Men,BRONZE,GameTeam,slovakia,SK,SVK,Canoe Sprinttokyo-2020MenBRONZESlovakia
Canoe Sprint,tokyo-2020,Men's Kayak Double 1000m,Men,GOLD,GameTeam,australia,AU,AUS,Canoe Sprinttokyo-2020MenGOLDAustralia
Canoe Sprint,tokyo-2020,Men's Kayak Double 1000m,Men,SILVER,GameTeam,germany,DE,GER,Canoe Sprinttokyo-2020MenSILVERGermany
Canoe Sprint,tokyo-2020,Men's Kayak Double 1000m,Men,BRONZE,GameTeam,czech republic,CZ,CZE,Canoe Sprinttokyo-2020MenBRONZECzech Republic
Canoe Sprint,tokyo-2020,Women's Kayak Single 200m,Women,GOLD,Athlete,new zealand,NZ,NZL,Canoe Sprinttokyo-2020WomenGOLDNew Zealand
Canoe Sprint,tokyo-2020,Women's Kayak Single 200m,Women,BRONZE,Athlete,denmark,DK,DEN,Canoe Sprinttokyo-2020WomenBRONZEDenmark
Canoe Sprint,tokyo-2020,Women's Kayak Single 200m,Women,SILVER,Athlete,spain,ES,ESP,Canoe Sprinttokyo-2020WomenSILVERSpain
Canoe Sprint,tokyo-2020,Women's Canoe Double 500m,Women,GOLD,GameTeam,china,CN,CHN,Canoe Sprinttokyo-2020WomenGOLDPeople's Republic of China
Canoe Sprint,tokyo-2020,Women's Canoe Double 500m,Women,SILVER,GameTeam,ukraine,UA,UKR,Canoe Sprinttokyo-2020WomenSILVERUkraine
Canoe Sprint,tokyo-2020,Women's Canoe Double 500m,Women,BRONZE,GameTeam,canada,CA,CAN,Canoe Sprinttokyo-2020WomenBRONZECanada
Canoe Sprint,tokyo-2020,Women's Kayak Single 500m,Women,SILVER,Athlete,hungary,HU,HUN,Canoe Sprinttokyo-2020WomenSILVERHungary
Canoe Sprint,tokyo-2020,Women's Kayak Four 500m,Women,GOLD,GameTeam,hungary,HU,HUN,Canoe Sprinttokyo-2020WomenGOLDHungary
Canoe Sprint,tokyo-2020,Women's Kayak Four 500m,Women,SILVER,GameTeam,belarus,BY,BLR,Canoe Sprinttokyo-2020WomenSILVERBelarus
Canoe Sprint,tokyo-2020,Women's Kayak Four 500m,Women,BRONZE,GameTeam,poland,PL,POL,Canoe Sprinttokyo-2020WomenBRONZEPoland
Canoe Sprint,tokyo-2020,Men's Canoe Single 1000m,Men,BRONZE,Athlete,moldova,MD,MDA,Canoe Sprinttokyo-2020MenBRONZERepublic of Moldova
Canoe Sprint,tokyo-2020,Men's Canoe Single 1000m,Men,GOLD,Athlete,brazil,BR,BRA,Canoe Sprinttokyo-2020MenGOLDBrazil
Canoe Sprint,tokyo-2020,Men's Kayak Single 1000m,Men,SILVER,Athlete,hungary,HU,HUN,Canoe Sprinttokyo-2020MenSILVERHungary
Canoe Sprint,tokyo-2020,Men's Kayak Single 1000m,Men,GOLD,Athlete,hungary,HU,HUN,Canoe Sprinttokyo-2020MenGOLDHungary
Canoe Sprint,tokyo-2020,Men's Kayak Single 1000m,Men,BRONZE,Athlete,portugal,PT,POR,Canoe Sprinttokyo-2020MenBRONZEPortugal
Canoe Sprint,tokyo-2020,Women's Kayak Double 500m,Women,SILVER,GameTeam,poland,PL,POL,Canoe Sprinttokyo-2020WomenSILVERPoland
Canoe Sprint,tokyo-2020,Women's Kayak Double 500m,Women,BRONZE,GameTeam,hungary,HU,HUN,Canoe Sprinttokyo-2020WomenBRONZEHungary
Canoe Sprint,tokyo-2020,Men's Kayak Single 200m,Men,BRONZE,Athlete,united kingdom,GB,GBR,Canoe Sprinttokyo-2020MenBRONZEGreat Britain
Canoe Sprint,tokyo-2020,Men's Kayak Single 200m,Men,SILVER,Athlete,italy,IT,ITA,Canoe Sprinttokyo-2020MenSILVERItaly
Cycling Road,tokyo-2020,Women's Road Race,Women,SILVER,Athlete,netherlands,NL,NED,Cycling Roadtokyo-2020WomenSILVERNetherlands
Cycling Road,tokyo-2020,Women's Road Race,Women,GOLD,Athlete,austria,AT,AUT,Cycling Roadtokyo-2020WomenGOLDAustria
Cycling Road,tokyo-2020,Women's Road Race,Women,BRONZE,Athlete,italy,IT,ITA,Cycling Roadtokyo-2020WomenBRONZEItaly
Cycling Road,tokyo-2020,Women's Individual Time Trial,Women,BRONZE,Athlete,netherlands,NL,NED,Cycling Roadtokyo-2020WomenBRONZENetherlands
Cycling Road,tokyo-2020,Women's Individual Time Trial,Women,GOLD,Athlete,netherlands,NL,NED,Cycling Roadtokyo-2020WomenGOLDNetherlands
Cycling Road,tokyo-2020,Women's Individual Time Trial,Women,SILVER,Athlete,switzerland,CH,SUI,Cycling Roadtokyo-2020WomenSILVERSwitzerland
Cycling Road,tokyo-2020,Men's Individual Time Trial,Men,GOLD,Athlete,slovenia,SI,SLO,Cycling Roadtokyo-2020MenGOLDSlovenia
Cycling Road,tokyo-2020,Men's Individual Time Trial,Men,BRONZE,Athlete,australia,AU,AUS,Cycling Roadtokyo-2020MenBRONZEAustralia
Cycling Road,tokyo-2020,Men's Individual Time Trial,Men,SILVER,Athlete,netherlands,NL,NED,Cycling Roadtokyo-2020MenSILVERNetherlands
Cycling Road,tokyo-2020,Men's Road Race,Men,GOLD,Athlete,ecuador,EC,ECU,Cycling Roadtokyo-2020MenGOLDEcuador
Cycling Road,tokyo-2020,Men's Road Race,Men,BRONZE,Athlete,slovenia,SI,SLO,Cycling Roadtokyo-2020MenBRONZESlovenia
